,name_lower,artist_lower,spt_id,release_year,billboard_year,is_bb
300,m1 stinger - (monsieur adi remix),don diablo,5K8ArVArO2UE3CwHv59ddj,2012,9999,0
301,i would,one direction,6Fe0bY8vDxBnN7rDgu3ACE,2012,9999,0
302,la novia nueva,plenealo,7CE1mVhaUL86nLwkBFrIxy,2012,9999,0
303,faiseurs de mondes,alcest,7gsS4tVY1rtdt7EDDAKyzU,2012,9999,0
304,the drama summer,the starting line,3ZamWIJSQTWisAZqrRpuDh,2012,9999,0
305,never let you go (feat. wizkid),eldee,746DdWv1bx3NioDQj4TYTh,2012,9999,0
306,北ウイング - 30th anniversary mix,akina nakamori,4oXpABVT5tiQla1Zr49nk7,2012,9999,0
307,kill everyone,hollywood undead,168wlfnWuhfvgfgeuz7vZO,2012,9999,0
308,lover alot,aerosmith,15tfmQAoSoPT6qMAQ9Jt02,2012,9999,0
309,confusing blues,ellis marsalis,6PAZjhPnYV9Sd6oQhjaL7g,2012,9999,0
310,small beginnings,marc streitenfeld,2KzgGvZmH8nSwqr4PXEz5F,2012,9999,0
311,neniyade iralaare ninna,kadri gopalnath,5Mt3J33CMAaq3QIC0aU4Bl,2012,9999,0
312,metete conmigo,las manos de filippi,3axJxJlSq0lkJI2sKBDnNx,2012,9999,0
313,hightech versus lowlife,sybreed,6ZdTrGrnc7oqrrrgxNwXgt,2012,9999,0
314,mysterious love,sunset session group,0Zo6tkiBQtSW4fAUxtkSfG,2012,9999,0
315,thunder in the sky,laurence jones,0RpaZgPXBD6PbjRaCofTjm,2012,9999,0
316,you can't always get what you want,twinkle twinkle little rock star,4rmxtO5kVyvQWrbqdyjPlt,2012,9999,0
317,bossa nova u.s.a. - remastered,the dave brubeck quartet,7r0WdJ2mojWM1ylFLwdERY,2012,9999,0
318,skin a burn,ilements,1JkU8I5gizPOgq8uMrfaZu,2012,9999,0
319,por amor,katinguelê,1OSlj2HIPyyFiGNNQ1llj9,2012,9999,0
320,planet called love - david morales club mix,david morales,48de8FYIhbYEb40YG63otL,2012,9999,0
321,heartbreaker,crazy p,7d5rQgdrOfdcODLkyuwOrc,2012,9999,0
322,martillo y clavo,orquesta colon,7cB708N1KwCBpyBIEykWdo,2012,9999,0
323,inner city blues makes ya wanna holler,chicago afrobeat project,0OnwdsElj06FIRLOERXW2O,2012,9999,0
324,happiness - radio mix,blank & jones,1rvTfoNGT2KuwVPwZHXnFA,2012,9999,0
325,try and try,afrofunk,1CPgtgVKrTcByB4kFievgm,2012,9999,0
326,funeral march,scum of the earth,5VRiArGJK1IAW4bbD8lIO7,2012,9999,0
327,all in,flying lotus,4R1ZP0cJY65v6y3hFLOlMh,2012,9999,0
328,no god,crypsis,6Y6Bu49Ot60TjD7LIaqFuz,2012,9999,0
329,intestinal crank,cannibal corpse,1im3Off2qbXcOL1bfTQVaa,2012,9999,0
330,a bible and a belt,joey + rory,6U0GYYggyRjzoRAXEdjcOy,2012,9999,0
331,peace in the valley,tennessee ernie ford,5h0pRI3X7GigwCM8sPrS7x,2012,9999,0
332,time 2 shine - extended version,da tweekaz,189qvsEWm01oGmttXSIjRp,2012,9999,0
333,truly one,f.o.o.l,3Gq5pASiJmdfbDtivDQChj,2012,9999,0
334,мы за!,leningrad,41wYNQK9hdyAK38R1O2INq,2012,9999,0
335,what's wrong,grizzly bear,4ly9Of4n5M1Btqv6kNFu8j,2012,9999,0
336,don't leave me (ne me quitte pas),regina spektor,7til9cDK5rExLomnvyUhS3,2012,9999,0
337,now it's time,mind vortex,1HqivhC5cGxxwRyT7er0Z3,2012,9999,0
338,wanna be startin' somethin' (feat. jowil and ruff scott),easy star all-stars,3U3TI1O4LD3DtFsQ6mBwQZ,2012,9999,0
339,the black lodge - original mix,radio slave,3uQiqFIoGRCGKZDxF5KlfJ,2012,9999,0
340,ballad of a broken man,miss may i,3vp7kjWVcdXXSJXnaDrPjQ,2012,9999,0
341,heart stop,wax tailor,5gW1imdVtmP3HqVIeD8QuP,2012,9999,0
342,carol kaye (instrumental),laura veirs,2EB7aZJY5imWcpnuqJPmoB,2012,9999,0
343,vā-flę-r,lindstrøm,12rMYSWMMDr3YkiuFE7arC,2012,9999,0
344,a memorial garden on enghavevej - from „copenhagen dreams” soundtrack,jóhann jóhannsson,2N80MVSEceHQMhr6QgOxmY,2012,9999,0
345,another day in my life - jack of sound remix,the pitcher,4mFXd7a4mDldo4sbFgi8An,2012,9999,0
346,crazy fool,jack savoretti,2y2BYMHPrAzcxLl95XJtQ0,2012,9999,0
347,cocaine,fidlar,30T7gfRHCbMLwsjR9z4Kiq,2012,9999,0
348,thank you & goodnight,tonight alive,0x7YN4ibHEKBuh6G9wIDBa,2012,9999,0
349,rangapuravihara - brindavana saranga - rupakam,lalgudi g.j.r. krishnan,4q6CJNFXj72IyGnjolZDcW,2012,9999,0
350,rump shaker,drumattic twins,4je03qz7qkdmB9bEyIQGtL,2012,9999,0
351,livgardet,sabaton,420S6WVosoNsiCP0bwGq17,2012,9999,0
352,lost - original,ryan crosson,1MyXmreLNKScvaO4lZzM9j,2012,9999,0
353,corpus christi,mephorash,03cM7eirSaMkxs9UIIv2AM,2012,9999,0
354,the dirty side of the street,caravan palace,5JpmKKBkeFu3QMQXdM2CoE,2012,9999,0
355,sun - midland edit,caribou,2jNMsb2QYeT1weYvQTPtnZ,2012,9999,0
356,nueve de julio,nuevo quinteto real,7zsVpgSA5k51rpC9d1zv89,2012,9999,0
357,desert lily,make do and mend,1D0PwOIdkVjW7157VR1YOG,2012,9999,0
358,together - original mix,spektre,1jGDNq7s8dctn8tR0CwbnQ,2012,9999,0
359,loose lips,the ballroom thieves,0fpIXr7pP8DBc3BGZMNxXq,2012,9999,0
360,axel landquists park - live från oslo,thåström,3d9Z7CiNVHXW3Dmn498lDq,2012,9999,0
361,storm inside of you,veronica ballestrini,7qrCPscVe4zrWSu7lC6z28,2012,9999,0
362,tribute to count ossie,jackie mittoo,5Guk6DhW9xmBT6iY6u2E5W,2012,9999,0
363,bullet radio,my first story,1Y56IAL1JGA6sWcL3GMO2p,2012,9999,0
364,nowa aleksandria,siekiera,0mmWenNYPent9CDG3Gvk4B,2012,9999,0
365,sad cafe,nick frater,3rOW8Zp4WFkyMqjitXl2Hl,2012,9999,0
366,asteroid of sorrow,germ,6IZa2I5QHc8qoOxdzclTc6,2012,9999,0
367,castle of glass,linkin park,1r1fPuhj9H4VdXr7OK6FL5,2012,9999,0
368,khwahishein,salim–sulaiman,31TxQlV1owDhlyFiJvMfuW,2012,9999,0
369,prophecy,adrian von ziegler,4LDXnOCkx6f7jo23c1zFaV,2012,9999,0
370,step on the floor,capsule,1mRcE1rQi7rgl6fonXIyhM,2012,9999,0
371,in and out of trouble,h.e.a.t,503TQ549ZG3RndFO4OVh8n,2012,9999,0
372,tell me why,diamond rugs,4k1XDiDFSP9XngjT27Dz3a,2012,9999,0
373,overture,bring it on: the musical - original broadway cast,5OOFrEEkrKwwe1zM79BAEB,2012,9999,0
374,twenty flight rock,lee rocker,3L92Agr5c2RQ8fvngqQuC1,2012,9999,0
375,undone,mindless faith,5LxmzyfDjUhLWYOmmWgvSr,2012,9999,0
376,"violin concerto no. 1 in g minor, op. 26: ii. adagio",max bruch,4XEXaC1Bqtm4FGtjZ9hTBA,2012,9999,0
377,waves,nomine,6m59CKa0rAQ7YoYXmyc0Jl,2012,9999,0
378,下靶,c allstar,2nAUkGsVMzw0IT6YbuygIU,2012,9999,0
379,woodland spirits - native flutes & gentle winds for spa,nature tribe,214cZ5fS9icTzWNOA8t3so,2012,9999,0
380,follow me,steve petrunak,2ecLamflG26HdReNMboOSD,2012,9999,0
381,mentes tão bem,bonde do forró,3D7tjRtSqlJG0h9iyOZDCt,2012,9999,0
382,nest of tempests,max corbacho,00Yt2hZYtDr53OrMxQibJs,2012,9999,0
383,vitamins,mac miller,7bfHR7MgW9oAK4ZagZfViv,2012,9999,0
384,i'm lonely,darondo,1w7E8yYl0s9SepJPd2qYQR,2012,9999,0
385,vampire,dr. dog,0SLyaBCDHVF7QPJMre8NcI,2012,9999,0
386,no balanço da canoa,maga bo,2LeRjrxUpSHECG4L0mAHdT,2012,9999,0
387,living in fear,dropdead,1FjbRGVUF6CoVUwBkzsce3,2012,9999,0
388,sao salvador (upz sowhat dub),mustafa,4mOen8uvTr6cQStgN3IVpI,2012,9999,0
389,un sol para mi ciudad,la skandalosa tripulación,0NnFn15iNkGOcGqaMWd5Yf,2012,9999,0
390,cuando sea grande,el cuarteto de nos,6Pa10qJeYr5qu777xSieyM,2012,9999,0
391,the hunger - betoko remix,bunte bummler,4w8beDK0bc3zi6Avbh1nnz,2012,9999,0
392,lost in the sound,chill bump,1smHwYNr3h2Uqx1zZMUMPI,2012,9999,0
393,sun,two door cinema club,0fdaCKYxdhL0SAlNM2yZq2,2012,9999,0
394,fall afresh,bethel music,42TAP4olyZONFmNT48O10D,2012,9999,0
395,last man on earth,the spits,3aIMBgsWGFfdhO16j5nXdM,2012,9999,0
396,world without ground,valgeir sigurðsson,3EPoL9HViR0Ff5gs91Pkzr,2012,9999,0
397,зачем,5sta family,4GJycRWuL2ppN1dqufdW8a,2012,9999,0
398,void of light,winterfylleth,6UJ3B3TqQxJRrDSyiaCir5,2012,9999,0
399,impian kasih,lestari,23Z0g4RijndTYi4X4PH6AU,2012,9999,0
400,music for sleep (pt. 4),steven halpern,2s5jFfgaMIvp3nnKgDGlTC,2012,9999,0
401,can't take the boy from the country,bob luman,7z8byQW9Xyn6GvkjnVEhmN,2012,9999,0
402,who is this ?,mister modo,1J0IEBTEJqLZUJx9nLf5LT,2012,9999,0
403,manna,gabeen,41MYNrhblmtVlAhyAeK0O9,2012,9999,0
404,raga-tana-pallavi-brindavana saranga-adi,mysore nagaraj,0Ur1d7pAELqF8AJj94wSi3,2012,9999,0
405,demon claws,delaney davidson,5epmPd10iZc31Sm0l8f0lJ,2012,9999,0
406,tell me why,steve bug,3gUo7tGRmgM6g2kqOkEiWv,2012,9999,0
407,ghetto gal,qq,3L1uEdV7XmWH1Wg9KsPSEu,2012,9999,0
408,i need a girl part 3,kay one,79oBWQeCrspVoCeVZ6Lrbr,2012,9999,0
409,simiolo,dengue dengue dengue,4sMYc0dq5RbY43mlsU63XP,2012,9999,0
410,valerie - glee cast version,glee cast,7aazto5pmbOWKN9ra7z84N,2012,9999,0
411,spacy walk,singularis,6A76zD009HlYTDr8cqKuVK,2012,9999,0
412,in sleep,the bouncing souls,4MQfntyMKsALV9J4ht9BEq,2012,9999,0
413,crazy little thing called love,twinkle twinkle little rock star,4ff2dVHTRMdIyrQKpBumdE,2012,9999,0
414,i dare you,ian bagg,4uyN6r9vjpgLRwr0aCJcN6,2012,9999,0
415,i won't have to worry,jeff & sheri easter,72bRWLYSTIGfq4Ydd6NMpa,2012,9999,0
416,girl - original mix,christopher rau,1KI0QUzEXLWgMo17Rw2L3j,2012,9999,0
417,khudaaya,shekhar ravjiani,0RKMcFR0TJvW2LdI2qO9K5,2012,9999,0
418,munich allemande,andrei krylov,02f8zbzM87J9ulVUiRqTnB,2012,9999,0
419,if she was away,rebecca & fiona,36hHBc3aULX4mGkmAcnFKy,2012,9999,0
420,anfonaf angel,bryn terfel,2JbcxiqZZbkoiYiocBm3JC,2012,9999,0
421,the solid rock,chris springer,6IIPxpCe6WRcglzyZHzzpx,2012,9999,0
422,bullets - nause & adrian lux remix radio,rebecca & fiona,16cPIiSeqmapp6WYzx0XF7,2012,9999,0
423,burnout,victory pill,48b1uaoWmh0TBbIO8jhGlW,2012,9999,0
424,hard lover,jackie mittoo,4RCg6mXfB5k4G8E9XnMEGI,2012,9999,0
425,origem e fé,bloco afro abiyéyé maylô,1U2l0Gqs3vdujkn3J3JXor,2012,9999,0
426,mein leib,stahlmann,2CLlLZkjyn5EmUJVn6QCK4,2012,9999,0
427,welcome to the haunted mansion (sinister organ music with thunder),pro sound effects library,5pOgvbZzFTeJtAa2f1yeye,2012,9999,0
428,trenchant analysis,capitalist casualties,2kr5cTjcB0tx3h7q7I0RyQ,2012,9999,0
429,rescue me,slaughterhouse,021cFTy0KsH6Kg3pfEpjbN,2012,9999,0
430,fulham 2 waterloo,caspa,3IVMl2pd9pMuDT0n71NJFF,2012,9999,0
431,i can hear music - remastered 2012,the beach boys,6O6LQYuuqiYUJGpya4ywiC,2012,9999,0
432,funkarra - original mix,baymont bross,6vZ4FAAsAjTjytAj4a4Kow,2012,9999,0
433,second summer - rac remix,yacht,7bANwU9I2rbp6QMMzKQMzH,2012,9999,0
434,du bist so boah! - spirit navaro extended remix,buddy,47mt5d6cxq9k5pr2Rh5AaJ,2012,9999,0
435,babylon,delain,1FYQK84yzztOeCuJORW18d,2012,9999,0
436,stress away (remix) featuring snoop dogg (feat. snoop dogg),kes,6XdMns9ysH61ngwt7wMh0u,2012,9999,0
437,root of all evil,ramin djawadi,6xMJjio5ZeQfN5DhWyOcLW,2012,9999,0
438,night time - edit,suspiria,0NdLMpE9I3odEuHHVF58M4,2012,9999,0
439,nao me compares,alejandro sanz,1pb5XwXIuYAd7vZSospLXX,2012,9999,0
440,lolita,lana del rey,696cNqpF2NwRLzC7KqCurz,2012,9999,0
441,subject,panopticon,68a7qTX6XatIlLLYx7WpKP,2012,9999,0
442,my baby loves to swing,vic damone,71zf0XevGZ0Dxonkpwor69,2012,9999,0
443,restful forest birds sing and chatter,nature sounds,14CFrTEMdDXn1uJKXBzZF8,2012,9999,0
444,mati atau mukti,bravesboy,1vHmodAIFMPGmrGKyFNAUP,2012,9999,0
445,bos en lommerweg,jaya the cat,2Bp3vLrW8sShs8lY00CBCs,2012,9999,0
446,smile,world's end girlfriend,68UiCLZkCkNmYglgI1YA31,2012,9999,0
447,ave maria: flute melody,jon sarta,4CpwU65eRlOSJIjtFD7tsN,2012,9999,0
448,brother's keeper,walter trout,2uqwJpcoiNJv04hflgy1jd,2012,9999,0
449,stronger we get,vybz kartel,5DIBtQSDJfGWrnmrkdN3JO,2012,9999,0
450,ela te tapeou - ao vivo,sambô,1SmjOy3vhFjZPBOWHyObEC,2012,9999,0
451,bebendo e chorando - ao vivo,trio parada dura,22oV0ZIeu8f8I0u82vHhs1,2012,9999,0
452,free - bob sinclar remix,ultra naté,3FholjwHj3PsGvR7KpMtq5,2012,9999,0
453,redeemed,big daddy weave,7zuwaenG5AF0vG7o7kMduX,2012,9999,0
454,el idioma de mi super,alfredo olivas,1lKFmkJy7XkxP0E9j5FbMF,2012,9999,0
455,digo yo,grupo niche,2klB3y6j1i0Lj8oS7L7HQK,2012,9999,0
456,hold me back,rick ross,5uQdp0GLfj6K1wTdKuSkwR,2012,9999,0
457,a dog's adventure,atta boy,6P0sU0QiLgfx5VjroEJ2pD,2012,9999,0
458,an unkindness of ravens,sanders bohlke,3FdE138lINIMLor2S3cpih,2012,9999,0
459,touch this light,house of heroes,0yYKVpO4taasSf0OpyvJyZ,2012,9999,0
460,drifting in and out,porcelain raft,2AgJeQY71P7iyP17xel7fs,2012,9999,0
461,urodilasja ja,nadezhda obukhova,5MtayG0kHYPXb1fmZLS1Y3,2012,9999,0
462,"please forgive me, please forget me, i was not worthy of thee",andrei krylov,4yLDmbaEB5ZObZQCwXYhVf,2012,9999,0
463,symphony: iii. scherzo - doga kalyan,ravi shankar,0WXKWrlAg6Gk8F1zxBIgxG,2012,9999,0
464,"once you killed a cow, you gotta make a burger",make me famous,0QtTxwlve4NxscFSkuIfWd,2012,9999,0
465,treiben,eisbrecher,16aZUEvBmvt9D1dBqeFG8u,2012,9999,0
466,aaliyalai neeraga,prasanna,4Cl8jg7vRCEFOPOwcXh6Dd,2012,9999,0
467,pra todo mal a cura – quem canta seus males espanta!,liga carnaval sp,0ivj5pDmM97dAJLCGPyxQg,2012,9999,0
468,frontin,viers,0bNKUG3hfSdz8pD3z7jPRB,2012,9999,0
469,ete pluvieux - original mix,dirty doering,1OV89RQpZ1Ok3HWBwNVWBX,2012,9999,0
470,new jazz go home - thugfucker remix,malente,20EZZ8cTdEfaABt526WhD3,2012,9999,0
471,everything - radio mix,edx,0xU2Ob8o3Rn6JnYblKemTS,2012,9999,0
472,"das wohltemperierte klavier: book 1, bwv 846-869: präludium cis-dur, bwv 848",johann sebastian bach,5pGzm2EsHnczBZAoJB0lFU,2012,9999,0
473,don't know - original mix,mitis,4cwhZ1GOUhiKYlYRSKu0nV,2012,9999,0
474,hosanna,earnest pugh,3MRdH0gRHpwtBTNMMOvli5,2012,9999,0
475,anger never dies - live at koningin elisabethzaal 2012,hooverphonic,7FCaXjxN2tiYYoKNQJata7,2012,9999,0
476,thunderstorm - tinnitus solution,crickets - tinnitus sleep solution,1KOgaS5rUyo0dsoCQIUUFE,2012,9999,0
477,control,mind.in.a.box,2sqMxU8u1pLPBATiXYzR47,2012,9999,0
478,opposites,christopher zondaflex tyler,3oHDDbhtq4p8xx0qIJAurQ,2012,9999,0
479,maximum boost - niveau zero remix,von d,53wLGDqzRqEKE0ZIiskxvO,2012,9999,0
480,pituca,edgardo donato,3HnwQgqBHFOCII3XNgDSNb,2012,9999,0
481,from here on out,the killers,0bhCGRZvzfAzm0z1c7M3jQ,2012,9999,0
482,keep it up - original mix,frontliner,1V1PYVDgMMx6VqRIz8sLQG,2012,9999,0
483,memories,rygel,4ii8x0vbQ0eFoYbOQHAOKf,2012,9999,0
484,yesterday didn't exist,ulrich schnauss,3LiNuBSrlTxHV1e1O4QXkN,2012,9999,0
485,"bitch, don’t kill my vibe - remix",kendrick lamar,7ALEBJ8LOQqXVJ2tqnXtoH,2012,9999,0
486,tracking aeroplanes,the echelon effect,4J4yJ9VpPIIsRDf9w4cPG7,2012,9999,0
487,"music for sleep, pt. 1",steven halpern,6RAJrmTVcrWzkgan1o0scp,2012,9999,0
488,the alchemist's nightmare,varien,64ZNWs6zWtG32nF4k3D078,2012,9999,0
489,想認識你(國語),alan tam,5zeVvpb1mwe9uG3L4G4DI6,2012,9999,0
490,requiem for a princess,peter white,2acQYHvfzsvjNMx8Ftx382,2012,9999,0
491,nobody's business,eleventyseven,0uPnkyYa8xWClKzcDakppG,2012,9999,0
492,the act of darkening,katatonia,3SbQluPopd8a0Luqf2u7OP,2012,9999,0
493,カッチンコールたいりく2 / freeze continent 2,soichi terada,16cKPYMhri1GwC059Pc4gP,2012,9999,0
494,tu n'a pas raison - version compas acoustique - bonus track,anna téko,1c7mDmEzF4LPGHRuI7Xx9R,2012,9999,0
495,"happiness - live at the fillmore, san francisco, ca - may 2011",the fray,2lVXM9S5SAE5SDNUTERIhD,2012,9999,0
496,"what are you doing the rest of your life? (""from the happy ending"")",danny wright,5Kx2nJvf58UVhdEEK5yNMh,2012,9999,0
497,bad girls,blood orange,37WUQa7Mcm3aGQOp2rwEZi,2012,9999,0
498,ormeorgie,undergang,4pPJT2RcXpgdN30rYbjyYB,2012,9999,0
499,retard gril,hole,4cpXDQRuLsar9KlD6Fs0vG,2012,9999,0
500,you and i / you and i,glee cast,5r9YRhSv8rLodAFRjKmBqb,2012,9999,0
501,orfeo negro,chamin correa,0AK1gc1e4QHMpZAzJT0a8j,2012,9999,0
502,just the two of us,urban zakapa,7MhtxyvpSgtTIIoGzLAknK,2012,9999,0
503,the law is wrong - extended,malente,4wfdyoT49QVd1MreCJU7eU,2012,9999,0
504,speakeasy sleazy,paul j. borg,7pKmfHJ5MCUlg7USYmDFra,2012,9999,0
505,arrive beautiful leave ugly,dada life,7wh1kehhy2ULDRQznEUVTY,2012,9999,0
506,ishimura,reso,5lxjim5Afn9LDDIe3fvpRA,2012,9999,0
507,can't trust'em,dizzy wright,3KcxkL1XyvlpDIgxJI4loD,2012,9999,0
508,o wanjhli valareya,noor jehan,2W0ykRvA7RN92j1n7cw014,2012,9999,0
509,"piano concerto no. 3 in c minor, op. 37: ii. largo",ludwig van beethoven,138N4ovIFrPX2rEdesqTcA,2012,9999,0
510,d. flutie,the doppelgangaz,0dM5IvlcBc53e5OcW3GaNG,2012,9999,0
511,hark the herald angels sing,jim brickman,2veFElX5Zo14s10SVnRT2k,2012,9999,0
512,i'll fly away (feat. john anderson),paul brandt,2bmxltkWyp9zZt23meQh77,2012,9999,0
513,fecal forgery,aborted,0HOqxM7wyu0MBGdPPwoQzb,2012,9999,0
514,orbital resonance,oscar mulero,1EcR1oEi9mSnghTr6CeHQl,2012,9999,0
515,destruction and bliss,sybreed,4iR1C2TyVfDqQk1D7cdXSx,2012,9999,0
516,amos y lujuria,lujuria,0t5HlLfFyuCWCen9zeJ0Rq,2012,9999,0
517,black machine - original mix,tex-rec,6cfv4zmUHVZrvWOiWeJHxV,2012,9999,0
518,too nice to talk to - live 1982,the english beat,0gXrF5lCujouR1ooVZTLBg,2012,9999,0
519,stupid girl,grave slaves,734EHilIdqoWoHIJ6oyn3R,2012,9999,0
520,plie 2: flower duet,léo delibes,7jD1WfTOPZmhualV6lB728,2012,9999,0
521,miseria escravatura,desalmado,632gdkYeFZy6lTx16d5QEC,2012,9999,0
522,hands up,2pm,37WjvLiZPIffsfHgsrNxNQ,2012,9999,0
523,vorah esyeh konteriah,treha sektori,2oKwqEtN4OMEXluS1skW2M,2012,9999,0
524,casaco velho,as galvão,0sA7D1L7PSX7FnEwYaD2yl,2012,9999,0
525,something inside,jessie ware,5TRCQmyrIjehPI3nlZ2THk,2012,9999,0
526,mr. bossman,cultural roots,2sZU2fuhKk6PRjYKm9WhNG,2012,9999,0
527,air emergency,hannibal buress,54GYsEeJWcdURBd5XvDbnP,2012,9999,0
528,remember,mind.in.a.box,3oXaAXPlfYNXJCospY962N,2012,9999,0
529,꿈에,bobby kim,3IheiKkPxoFCDmfFJJJxU4,2012,9999,0
530,a bruxa maruxa,uxía,32hFfWczlkOBPYexQWogZw,2012,9999,0
531,miss me when i'm gone,chris travis,27nZMlcUsHdGJGmQ7M9bpW,2012,9999,0
532,the time,kids dance party,5yjJKgm2L391cl3EvPg6Vc,2012,9999,0
533,solarcoaster - original mix,solarstone,5NF8qRfWXGRgYeoiq1yoRJ,2012,9999,0
534,幸福歌,linda chung,09JZxXSTwPZEJXKi9dQZYO,2012,9999,0
535,101 (boddika remix),photek,1Wu0hs0esrnu07uqoXEYXJ,2012,9999,0
536,last days of disco,saint etienne,3nbdFDFM4Qq9CCrpSmKFEl,2012,9999,0
537,taller,foreign fields,0fVgrGGSlEkKa03bY8vovx,2012,9999,0
538,amarte asi - jose marquez remix,pablo fierro,0WFnZ6EBFFMKLB3BkyKRk4,2012,9999,0
539,nie mehr zurück,deeper,22d5llhztmvCoWL6wbJDXs,2012,9999,0
540,find me a gal,those poor bastards,0yHKoKKplLBlihHivqUg0d,2012,9999,0
541,nightmare adventures - original mix,savant,6L8w2R1XeGEWkJcy3lgEi0,2012,9999,0
542,mississippi isabel,king charles,4cVtEzm7cyh3UHpBvnnD7t,2012,9999,0
543,fuck the po-po - live,corey smith,0HPO4omVPNcTEIUe9FgBwY,2012,9999,0
544,pedestals,from atlantis,2ge7amIqo8Je7xot0hZYIF,2012,9999,0
545,zindagi mein kabhi koi aaye na rabba - instrumental,naveen kumar,5SAmHACJztrvDCsrsOqIao,2012,9999,0
546,de las dudas infinitas,supersubmarina,2lfwPw1lQ2ITeneLe7xm22,2012,9999,0
547,running from - mixed,moon boots,1cBCAK0k4pxo7TqrO7DlHb,2012,9999,0
548,bedrock - cj art abstract trip mix,msz,025zMGTMaE7Mea169Q9UWM,2012,9999,0
549,who knows,órla fallon,3YFvfJ0T17wpehv8wHF6gM,2012,9999,0
550,no brilho desse olhar,ivete sangalo,5K1cc3Sbt5heUyY22yQEPx,2012,9999,0
551,morning star,wolves at the gate,1uIsOLzclBT3Urq67MeRie,2012,9999,0
552,paradise,wild nothing,3A4watUh1VIeLGsI9x2RW3,2012,9999,0
553,para todo el mundo rumba,el gran combo de puerto rico,3itnt2GbJnSMqwqxHo3XxX,2012,9999,0
554,te amar foi ilusão (ao vivo),bruno & marrone,0vrnueOJL1l1TCDvQQsVCd,2012,9999,0
555,writhen - bonus track,soen,5f9YSIhQRJiXG2nRrLzuJz,2012,9999,0
556,"rock your baby - 7"" mix",george mccrae,30CM8zR1OEuLP9MXTDlLJ2,2012,9999,0
557,spit out,expire,3pAMJay4OzNUaWaXyvofaT,2012,9999,0
558,quando voce não está aqui - ao vivo,maria bethânia,1tvNolC0oRmRn96QEoAYRO,2012,9999,0
559,beta israel dub,dj spooky,39LbjVbLSN6tmZPrtot6YA,2012,9999,0
560,wunderbarer gott,deeper,7wXPbG1ovTRVgNdFEJZ5ms,2012,9999,0
561,long road,big matt,1XcMFzqbxSetwtsgcmpd9x,2012,9999,0
562,never gonna let you go (awesome vs procon mix),esthero,6j1OTJm5r25We0WDzvJQJA,2012,9999,0
563,stronger,hillsong global project,7HG38DPAWyq66UUKotKH3F,2012,9999,0
564,space cadets,future,5tSysN2OcsbLNpCUGWvHS5,2012,9999,0
565,planeta rock,loquillo,6IYZqkIykVi9xngaAcZbg8,2012,9999,0
566,pour que tu m'aimes encore,il divo,0K8GepklUVuS5tfyJeSy0u,2012,9999,0
567,one thumb massage,robert kelly,7mB1D4W8cg26oGxhpACp1M,2012,9999,0
568,party shaker - video edit,r.i.o.,6tYYEhNoXlPfjgkMmFpd5k,2012,9999,0
569,(la voz) ten tierna,acid pauli,3cAdRPWnBPSoJMfSvf4PVP,2012,9999,0
570,heavyweight nerd,spag heddy,2c4Obl0dmneyUP1J8dBJ9x,2012,9999,0
571,sleep therapy on the plains,native american flute,7slYhHQF5glLtucAzMu2L0,2012,9999,0
572,serene daytime rainforest ambience,nature sounds,2HEBAlLM7zAVR5RTrs3dJP,2012,9999,0
573,quítate tú - live,fania all stars,5KtL2YSgS9aOBGu4a82bgD,2012,9999,0
574,el río de la vida,green valley,5wuA51ZMcNR3TD8xb08M79,2012,9999,0
575,are u ready?,da tweekaz,6YPgjNl49OVag8rtzpWBD3,2012,9999,0
576,save the day - myon & shane 54 summer of love mix,aruna,1m8OcMZtDJSp5mUQJJrCEZ,2012,9999,0
577,drugs - juggernaut remix,flamman & abraxas,5eC3G1gv0LrFXBnWIS2GXb,2012,9999,0
578,losing my way,gemini,0gKq7ySiHz6LqCg4Ow6iGJ,2012,9999,0
579,mi musica,el gran combo de puerto rico,22G2jspyla7QvAu9gH1crJ,2012,9999,0
580,"scarlet begonias / fire on the mountain - live at manor downs, austin, tx 7/31/1982",grateful dead,4k0AvdRsHBXymwJvgKEJnQ,2012,9999,0
581,ugly,2ne1,2OxINyqTtAuKmLE6Ki219o,2012,9999,0
582,"me deixas louca (me vuelves loco) - live at credicard hall, são paulo / 2012",maria rita,1kRYQf58rtBivHa0yyy3Hb,2012,9999,0
583,in a shell,gotham o.d,0R4RdRkCbJpUJSNhaIZ6Au,2012,9999,0
584,vida boa danada - ao vivo,trio dona zefa,6e2CkYfFAUo2fHdqXMeeSD,2012,9999,0
585,kehtolaulu,timo rautiainen & trio niskalaukaus,12WkMSNOycoVTNYyLcAjeD,2012,9999,0
586,win and win,alanis morissette,2SArY773aarhbkTUovvPCz,2012,9999,0
587,conquering lion,the souljazz orchestra,0zcdlmVVnknwgjEcyn9MFl,2012,9999,0
588,no te quiero tanto,andrés suárez,6lDAZd3aERBT7XiiQy3ugP,2012,9999,0
589,i'll do the talking tonight,pritam,3ctDo5gZFNOiMjqa0XDBif,2012,9999,0
590,drifting wood,lincoln durham,0vDGGKq2KVIoQgpT9EXYLK,2012,9999,0
591,summertime (feat. david foster),chris botti,1a5u8x0gb62q7KUgQxM3F3,2012,9999,0
592,comet,the bouncing souls,5T6apsQnlhNXN6ws7kXpPB,2012,9999,0
593,hachero pa' un palo,sonora ponceña,0nM0jot5qpXr2rv7h1294W,2012,9999,0
